job_id	job_type	description	statement	user_name	status	running_status	created	finished	modified	fraction_completed	high_water_timestamp	error	coordinator_id
1089531544949096449	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-15 08:44:00.426372+00	2025-07-15 08:44:00.594063+00	2025-07-15 08:44:00.594063+00	1	NULL		1
1089532332154454017	AUTO CREATE STATS	Table statistics refresh for system.public.statement_activity	Table statistics refresh for system.public.statement_activity	node	succeeded	NULL	2025-07-15 08:48:00.662378+00	2025-07-15 08:48:01.164323+00	2025-07-15 08:48:01.164323+00	1	NULL		1
1089532334045921281	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 08:48:01.239605+00	2025-07-15 08:48:01.431075+00	2025-07-15 08:48:01.431075+00	1	NULL		1
1089533514677452801	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-15 08:54:01.539758+00	2025-07-15 08:54:01.757005+00	2025-07-15 08:54:01.757005+00	1	NULL		1
1089534105527517185	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 08:57:01.852887+00	2025-07-15 08:57:02.106998+00	2025-07-15 08:57:02.106998+00	1	NULL		1
1089534106572947457	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 08:57:02.171921+00	2025-07-15 08:57:02.390771+00	2025-07-15 08:57:02.390771+00	1	NULL		1
1089534904284905473	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-15 09:01:05.607516+00	2025-07-15 09:01:30.871867+00	2025-07-15 09:01:30.871867+00	1	NULL		1
1089535680489947137	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-15 09:05:02.493279+00	2025-07-15 09:05:02.679849+00	2025-07-15 09:05:02.679849+00	1	NULL		1
1089536271175876609	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-15 09:08:02.756332+00	2025-07-15 09:08:02.943203+00	2025-07-15 09:08:02.943203+00	1	NULL		1
1089536272020635649	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 09:08:03.014119+00	2025-07-15 09:08:03.235167+00	2025-07-15 09:08:03.235167+00	1	NULL		1
1089536862796709889	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-15 09:11:03.304664+00	2025-07-15 09:11:03.529176+00	2025-07-15 09:11:03.529176+00	1	NULL		1
1089536863724699649	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-15 09:11:03.587861+00	2025-07-15 09:11:03.848669+00	2025-07-15 09:11:03.848669+00	1	NULL		1
1089536864776814593	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-15 09:11:03.908947+00	2025-07-15 09:11:04.165512+00	2025-07-15 09:11:04.165512+00	1	NULL		1
1089536865801207809	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-15 09:11:04.22157+00	2025-07-15 09:11:04.447138+00	2025-07-15 09:11:04.447138+00	1	NULL		1
1089536866749415425	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-15 09:11:04.510939+00	2025-07-15 09:11:04.788462+00	2025-07-15 09:11:04.788462+00	1	NULL		1
1089536867834920961	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-15 09:11:04.842206+00	2025-07-15 09:11:05.229327+00	2025-07-15 09:11:05.229327+00	1	NULL		1
1089536869273600001	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-15 09:11:05.281259+00	2025-07-15 09:11:05.453409+00	2025-07-15 09:11:05.453409+00	1	NULL		1
1089536870019170305	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-15 09:11:05.508784+00	2025-07-15 09:11:05.729254+00	2025-07-15 09:11:05.729254+00	1	NULL		1
1089536870912393217	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-15 09:11:05.781373+00	2025-07-15 09:11:06.023603+00	2025-07-15 09:11:06.023603+00	1	NULL		1
1089537068486819841	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-15 09:12:06.076306+00	2025-07-15 09:12:06.346541+00	2025-07-15 09:12:06.346541+00	1	NULL		1
1089537266688622593	AUTO CREATE PARTIAL STATS	Partial statistics update for tpcc.public.history	Partial statistics update for tpcc.public.history	node	succeeded	NULL	2025-07-15 09:13:06.562695+00	2025-07-15 09:13:06.70068+00	2025-07-15 09:13:06.70068+00	1	NULL		1
1089537267300499457	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-15 09:13:06.749429+00	2025-07-15 09:13:07.013847+00	2025-07-15 09:13:07.013847+00	1	NULL		1
1089537268332986369	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-15 09:13:07.064511+00	2025-07-15 09:13:07.307364+00	2025-07-15 09:13:07.307364+00	1	NULL		1
1089537269299609601	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-15 09:13:07.359508+00	2025-07-15 09:13:07.527801+00	2025-07-15 09:13:07.527801+00	1	NULL		1
1089537270020702209	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-15 09:13:07.57956+00	2025-07-15 09:13:07.776571+00	2025-07-15 09:13:07.776571+00	1	NULL		1
1089537467560001537	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-15 09:14:07.863778+00	2025-07-15 09:14:08.055394+00	2025-07-15 09:14:08.055394+00	1	NULL		1
1089537468401811457	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-15 09:14:08.120678+00	2025-07-15 09:14:08.299038+00	2025-07-15 09:14:08.299038+00	1	NULL		1
1089539828354613249	AUTO CREATE STATS	Table statistics refresh for system.public.transaction_activity	Table statistics refresh for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 09:26:08.32112+00	2025-07-15 09:26:08.732477+00	2025-07-15 09:26:08.732477+00	1	NULL		1
1089539829945761793	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 09:26:08.8067+00	2025-07-15 09:26:09.00506+00	2025-07-15 09:26:09.00506+00	1	NULL		1
1089539830800252929	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress_history	Partial statistics update for system.public.job_progress_history	node	succeeded	NULL	2025-07-15 09:26:09.067468+00	2025-07-15 09:26:09.22235+00	2025-07-15 09:26:09.22235+00	1	NULL		1
1089541797710692353	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 09:36:09.320894+00	2025-07-15 09:36:09.54991+00	2025-07-15 09:36:09.54991+00	1	NULL		1
1089541798711328769	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 09:36:09.626269+00	2025-07-15 09:36:09.839869+00	2025-07-15 09:36:09.839869+00	1	NULL		1
1089543962380632065	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 09:47:09.925739+00	2025-07-15 09:47:10.15271+00	2025-07-15 09:47:10.15271+00	1	NULL		1
1089543963357544449	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 09:47:10.223864+00	2025-07-15 09:47:10.452589+00	2025-07-15 09:47:10.452589+00	1	NULL		1
1089543964316827649	AUTO CREATE STATS	Table statistics refresh for system.public.statement_statistics	Table statistics refresh for system.public.statement_statistics	node	succeeded	NULL	2025-07-15 09:47:10.516619+00	2025-07-15 09:47:11.263708+00	2025-07-15 09:47:11.263708+00	1	NULL		1
1089544163584081921	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-15 09:48:11.328161+00	2025-07-15 09:48:11.496933+00	2025-07-15 09:48:11.496933+00	1	NULL		1
1089545540604297217	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_message	Partial statistics update for system.public.job_message	node	succeeded	NULL	2025-07-15 09:55:11.561384+00	2025-07-15 09:55:11.721117+00	2025-07-15 09:55:11.721117+00	1	NULL		1
1089545934578941953	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 09:57:11.792898+00	2025-07-15 09:57:12.023474+00	2025-07-15 09:57:12.023474+00	1	NULL		1
1089545935539601409	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 09:57:12.08607+00	2025-07-15 09:57:12.307071+00	2025-07-15 09:57:12.307071+00	1	NULL		1
1089546133081063425	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-15 09:58:12.370933+00	2025-07-15 09:58:12.53584+00	2025-07-15 09:58:12.53584+00	1	NULL		1
1089546615594614785	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-15 10:00:39.616253+00	2025-07-15 10:00:51.692834+00	2025-07-15 10:00:51.692834+00	1	NULL		1
1089546920270921729	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-15 10:02:12.602219+00	2025-07-15 10:02:12.763558+00	2025-07-15 10:02:12.763558+00	1	NULL		1
1089550263559815169	AUTO CREATE STATS	Table statistics refresh for system.public.transaction_activity	Table statistics refresh for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 10:19:12.893023+00	2025-07-15 10:19:13.327523+00	2025-07-15 10:19:13.327523+00	1	NULL		1
1089550265197625345	AUTO CREATE STATS	Table statistics refresh for system.public.statement_activity	Table statistics refresh for system.public.statement_activity	node	succeeded	NULL	2025-07-15 10:19:13.39284+00	2025-07-15 10:19:13.896444+00	2025-07-15 10:19:13.896444+00	1	NULL		1
1089552036656840705	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 10:28:13.999282+00	2025-07-15 10:28:14.221955+00	2025-07-15 10:28:14.221955+00	1	NULL		1
1089552037615501313	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 10:28:14.291847+00	2025-07-15 10:28:14.508302+00	2025-07-15 10:28:14.508302+00	1	NULL		1
1089553808071131137	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 10:37:14.592026+00	2025-07-15 10:37:14.812137+00	2025-07-15 10:37:14.812137+00	1	NULL		1
1089553809015013377	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 10:37:14.880073+00	2025-07-15 10:37:15.077226+00	2025-07-15 10:37:15.077226+00	1	NULL		1
1089554006468329473	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-15 10:38:15.138043+00	2025-07-15 10:38:15.294614+00	2025-07-15 10:38:15.294614+00	1	NULL		1
1089554203850309633	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-15 10:39:15.374248+00	2025-07-15 10:39:15.574056+00	2025-07-15 10:39:15.574056+00	1	NULL		1
1089554204719120385	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-15 10:39:15.639395+00	2025-07-15 10:39:15.907154+00	2025-07-15 10:39:15.907154+00	1	NULL		1
1089555778804547585	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-15 10:47:16.012141+00	2025-07-15 10:47:16.191645+00	2025-07-15 10:47:16.191645+00	1	NULL		1
1089555976242528257	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-15 10:48:16.265428+00	2025-07-15 10:48:16.474733+00	2025-07-15 10:48:16.474733+00	1	NULL		1
1089555977133785089	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 10:48:16.537411+00	2025-07-15 10:48:16.760544+00	2025-07-15 10:48:16.760544+00	1	NULL		1
1089558337394016257	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-15 11:00:16.831675+00	2025-07-15 11:00:17.039915+00	2025-07-15 11:00:17.039915+00	1	NULL		1
1089558432455884801	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-15 11:00:45.827576+00	2025-07-15 11:01:09.328535+00	2025-07-15 11:01:09.328535+00	1	NULL		1
1089558928193716225	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-15 11:03:17.129437+00	2025-07-15 11:03:17.302972+00	2025-07-15 11:03:17.302972+00	1	NULL		1
1089567144128086017	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-15 11:45:04.433626+00	2025-07-15 11:45:04.633993+00	2025-07-15 11:45:04.633993+00	1	NULL		1
1089589442552102913	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-15 13:38:29.370817+00	2025-07-15 14:06:47.867263+00	2025-07-15 14:06:47.867263+00	1	NULL		1
1089609980213493761	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-15 15:22:56.95681+00	2025-07-15 15:39:46.492392+00	2025-07-15 15:39:46.492392+00	1	NULL		1
1089613293915176961	AUTO CREATE STATS	Table statistics refresh for system.public.job_info	Table statistics refresh for system.public.job_info	node	succeeded	NULL	2025-07-15 15:39:48.230962+00	2025-07-15 15:39:48.493844+00	2025-07-15 15:39:48.493844+00	1	NULL		1
1089630952143028225	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-15 17:09:37.092528+00	2025-07-15 17:09:42.602054+00	2025-07-15 17:09:42.602054+00	1	NULL		1
1089630959632089089	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-15 17:09:39.379923+00	2025-07-15 17:09:39.637564+00	2025-07-15 17:09:39.637564+00	1	NULL		1
1089660382422368257	AUTO CREATE STATS	Table statistics refresh for system.public.reports_meta	Table statistics refresh for system.public.reports_meta	node	succeeded	NULL	2025-07-15 19:39:18.502928+00	2025-07-15 19:54:39.676724+00	2025-07-15 19:54:39.676724+00	1	NULL		1
